5.3,0,120.008,23.5,6215.65,0.571748,-0.0141453,7.42219,89.9338,0,7,41554,41097
5.4,0,120.008,23.5,6217.6,0.571151,-0.0127474,7.35148,89.9344,0,7,41535.8,41078.3
5.5,0,120.008,23.5,6219.51,0.570559,-0.0116027,7.27429,89.9349,0,7,41517.6,41059.6
5.6,0,120.009,23.5,6221.38,0.569972,-0.0106752,7.19214,89.9353,0,7,41499.4,41040.9
5.7,0,120.009,23.5,6223.21,0.569391,-0.00992576,7.10619,89.9357,0,7,41481.2,41022.2
5.8,0,120.009,23.5,6225.01,0.568814,-0.0093182,7.01731,89.9361,0,7,41463,41003.5
5.9,0,120.009,23.5,6226.77,0.568243,-0.00882145,6.92617,89.9365,0,7,41444.8,40984.8
6,0,120.009,23.5,6228.49,0.567677,-0.00841015,6.83326,89.9368,0,7,41426.6,40966.2
6.1,0,120.01,23.5,6230.18,0.567116,-0.00806415,6.73898,89.9371,0,7,41408.5,40947.6
6.2,0,120.01,23.5,6231.82,0.566561,-0.00776775,6.64362,89.9375,0,7,41390.3,40929
6.3,0,120.01,23.5,6233.44,0.566011,-0.00750893,6.54739,89.9378,0,7,41372.2,40910.4
6.4,0,120.01,23.5,6235.02,0.565467,-0.00727856,6.45048,89.9381,0,7,41354.1,40891.8
6.5,0,120.01,23.5,6236.56,0.564928,-0.00706975,6.35301,89.9384,0,7,41336,40873.2
6.6,0,120.01,23.5,6238.06,0.564395,-0.00687737,6.25509,89.9387,0,7,41317.9,40854.7
6.7,0,120.011,23.5,6239.53,0.563867,-0.00669762,6.15678,89.939,0,7,41299.8,40836.1
6.8,0,120.011,23.5,6240.97,0.563344,-0.00652768,6.05817,89.9393,0,7,41281.7,40817.6
6.9,0,120.011,23.5,6242.37,0.562828,-0.00636548,5.95929,89.9396,0,7,41263.6,40799.1
7,0,120.011,23.5,6243.73,0.562316,-0.0062095,5.86017,89.9399,0,7,41245.5,40780.6
7.1,0,120.011,23.5,6245.06,0.561811,-0.00605866,5.76086,89.9402,0,7,41227.5,40762.1
7.2,0,120.012,23.5,6246.35,0.56131,-0.00591214,5.66137,89.9405,0,7,41209.4,40743.7
7.3,0,120.012,23.5,6247.61,0.560816,-0.00576938,5.56173,89.9408,0,7,41191.4,40725.2
7.4,0,120.012,23.5,6248.83,0.560326,-0.00562995,5.46195,89.9411,0,7,41173.4,40706.8
7.5,0,120.012,23.5,6250.01,0.559843,-0.00549358,5.36205,89.9414,0,7,41155.4,40688.4
7.6,0,120.012,23.5,6251.16,0.559365,-0.00536003,5.26203,89.9417,0,7,41137.4,40670
7.7,0,120.012,23.5,6252.28,0.558892,-0.00522917,5.1619,89.9421,0,7,41119.4,40651.6
7.8,0,120.013,23.5,6253.36,0.558425,-0.00510089,5.06168,89.9424,0,7,41101.4,40633.2
7.9,0,120.013,23.5,6254.4,0.557963,-0.0049751,4.96138,89.9427,0,7,41083.4,40614.9
8,0,120.013,23.5,6255.41,0.557507,-0.00485175,4.86099,89.943,0,7,41065.4,40596.5
8.1,0,120.013,23.5,6256.38,0.557057,-0.00473079,4.76053,89.9433,0,7,41047.4,40578.2
8.2,0,120.013,23.5,6257.32,0.556612,-0.0046122,4.66,89.9436,0,7,41029.5,40559.9
8.3,0,120.014,23.5,6258.22,0.556172,-0.00449595,4.5594,89.9439,0,7,41011.5,40541.5
8.4,0,120.014,23.5,6259.09,0.555738,-0.00438201,4.45875,89.9443,0,7,40993.6,40523.2
8.5,0,120.014,23.5,6259.93,0.55531,-0.00427035,4.35804,89.9446,0,7,40975.7,40505
8.6,0,120.014,23.5,6260.72,0.554887,-0.00416097,4.25728,89.9449,0,7,40957.7,40486.7
8.7,0,120.014,23.5,6261.49,0.554469,-0.00405383,4.15648,89.9452,0,7,40939.8,40468.4
8.8,0,120.015,23.5,6262.21,0.554057,-0.00394892,4.05563,89.9455,0,7,40921.9,40450.2
8.9,0,120.015,23.5,6262.91,0.55365,-0.00384621,3.95474,89.9459,0,7,40904,40432
9,0,120.015,23.5,6263.56,0.553249,-0.00374567,3.85382,89.9462,0,7,40886.1,40413.7
9.1,0,120.015,23.5,6264.19,0.552854,-0.0036473,3.75287,89.9465,0,7,40868.2,40395.5
9.2,0,120.015,23.5,6264.78,0.552463,-0.00355105,3.65188,89.9469,0,7,40850.3,40377.3
9.3,0,120.015,23.5,6265.33,0.552079,-0.00345691,3.55088,89.9472,0,7,40832.5,40359.2
9.4,0,120.016,23.5,6265.85,0.551699,-0.00336485,3.44985,89.9475,0,7,40814.6,40341
9.5,0,120.016,23.5,6266.33,0.551687,-0.00266394,3.34882,89.9479,0,7,40796.7,40322.8
9.6,0,120.016,23.5,6266.78,0.551672,-0.000876859,3.24783,89.9482,0,7,40778.9,40304.7
9.7,0,120.016,23.5,6267.2,0.551655,0.00154521,3.14689,89.9485,0,7,40761,40286.5
9.8,0,120.016,23.5,6267.58,0.551634,0.00430505,3.04601,89.9489,0,7,40743.1,40268.3
9.9,0,120.017,23.5,6267.93,0.55161,0.00725311,2.9449,89.9493,0,7,40725.2,40250.2
10,0,120.017,23.5,6268.25,0.551583,0.0102093,2.84384,89.9497,0,7,40707.3,40232
10.1,0,120.017,23.5,6268.53,0.551554,0.0130811,2.74291,89.9501,0,7,40689.4,40213.9
10.2,0,120.017,23.5,6268.78,0.551524,0.0158195,2.64208,89.9505,0,7,40671.5,40195.7
10.3,0,120.017,23.5,6268.99,0.551491,0.0183913,2.54134,89.951,0,7,40653.6,40177.5
10.4,0,120.017,23.5,6269.17,0.551457,0.0207745,2.4407,89.9514,0,7,40635.7,40159.4
10.5,0,120.018,23.5,6269.32,0.551421,0.0229559,2.34015,89.9519,0,7,40617.8,40141.2
10.6,0,120.018,23.5,6269.43,0.551385,0.0249292,2.23967,89.9523,0,7,40599.9,40123.1
10.7,0,120.018,23.5,6269.52,0.551348,0.026693,2.13927,89.9528,0,7,40582,40104.9
10.8,0,120.018,23.5,6269.56,0.55131,0.0282495,2.03894,89.9533,0,7,40564.1,40086.8
10.9,0,120.018,23.5,6269.58,0.551273,0.0296039,1.93873,89.9538,0,7,40546.2,40068.6
11,0,120.019,23.5,6269.56,0.551236,0.0307642,1.83882,89.9543,0,7,40528.2,40050.4
11.1,0,120.019,23.5,6269.51,0.5512,0.0317405,1.73937,89.9547,0,7,40510.3,40032.3
11.2,0,120.019,23.5,6269.42,0.551164,0.0325439,1.64054,89.9552,0,7,40492.4,40014.2
11.3,0,120.019,23.5,6269.3,0.551129,0.0331861,1.54244,89.9557,0,7,40474.4,39996
11.4,0,120.019,23.5,6269.15,0.551095,0.0336782,1.4452,89.9562,0,7,40456.5,39977.9
11.5,0,120.019,23.5,6268.97,0.551061,0.0340313,1.3489,89.9567,0,7,40438.6,39959.7
11.6,0,120.02,23.5,6268.75,0.551029,0.034256,1.25363,89.9572,0,7,40420.6,39941.6
11.7,0,120.02,23.5,6268.5,0.550998,0.0343622,1.15948,89.9577,0,7,40402.7,39923.4
11.8,0,120.02,23.5,6268.22,0.550968,0.0343595,1.0665,89.9582,0,7,40384.7,39905.3
11.9,0,120.02,23.5,6267.9,0.550939,0.0342566,0.974768,89.9587,0,7,40366.8,39887.2
12,0,120.02,23.5,6267.55,0.550912,0.0340619,0.884341,89.9592,0,7,40348.8,39869
12.1,0,120.021,23.5,6267.18,0.550886,0.0337836,0.795275,89.9597,0,7,40330.8,39850.9
12.2,0,120.021,23.5,6266.77,0.550863,0.0334779,0.707606,89.9602,0,7,40312.9,39832.8
12.3,0,120.021,23.5,6266.33,0.550841,0.0331692,0.621375,89.9607,0,7,40294.9,39814.7
12.4,0,120.021,23.5,6265.85,0.550821,0.0328366,0.53663,89.9612,0,7,40276.9,39796.5
12.5,0,120.021,23.5,6265.35,0.550804,0.0324703,0.453413,89.9618,0,7,40259,39778.4
12.6,0,120.021,23.5,6264.82,0.550788,0.0320675,0.371764,89.9623,0,7,40241,39760.3
12.7,0,120.022,23.5,6264.25,0.550775,0.0316286,0.291722,89.9628,0,7,40223,39742.2
12.8,0,120.022,23.5,6263.66,0.550765,0.0311558,0.213321,89.9633,0,7,40205,39724
12.9,0,120.022,23.5,6263.04,0.550757,0.0306517,0.136592,89.9639,0,7,40187,39705.9
13,0,120.022,23.5,6262.39,0.550751,0.030119,0.061565,89.9644,0,7,40169.1,39687.8
13.1,0,120.022,23.5,6261.71,0.550748,0.0295606,-0.0117321,89.9649,0,7,40151.1,39669.7
13.2,0,120.023,23.5,6261,0.550748,0.028979,-0.0832747,89.9655,0,7,40133.1,39651.6
13.3,0,120.023,23.5,6260.27,0.55075,0.0283764,-0.15304,89.966,0,7,40115.1,39633.5
13.4,0,120.023,23.5,6259.51,0.550755,0.027755,-0.221008,89.9666,0,7,40097.1,39615.4
13.5,0,120.023,23.5,6258.72,0.550762,0.0271166,-0.287159,89.9671,0,7,40079.1,39597.3
13.6,0,120.023,23.5,6257.91,0.550772,0.0264628,-0.351478,89.9677,0,7,40061.1,39579.2
13.7,0,120.024,23.5,6257.07,0.550785,0.025795,-0.41395,89.9682,0,7,40043.1,39561
13.8,0,120.024,23.5,6256.2,0.5508,0.0251144,-0.474562,89.9687,0,7,40025.1,39542.9
13.9,0,120.024,23.5,6255.31,0.550818,0.0244221,-0.533305,89.9693,0,7,40007.1,39524.8
14,0,120.024,23.5,6254.4,0.550838,0.023719,-0.590169,89.9698,0,7,39989.1,39506.7
14.1,0,120.024,23.5,6253.46,0.550861,0.0230059,-0.645148,89.9704,0,7,39971,39488.6
14.2,0,120.024,23.5,6252.5,0.550887,0.0222834,-0.698237,89.9709,0,7,39953,39470.5
14.3,0,120.025,23.5,6251.52,0.550915,0.0215521,-0.749433,89.9715,0,7,39935,39452.4
14.4,0,120.025,23.5,6250.52,0.550946,0.0208124,-0.798734,89.972,0,7,39917,39434.3
14.5,0,120.025,23.5,6249.5,0.55098,0.0200647,-0.846141,89.9726,0,7,39898.9,39416.2
14.6,0,120.025,23.5,6248.45,0.551016,0.0193092,-0.891655,89.9731,0,7,39880.9,39398.1
14.7,0,120.025,23.5,6247.38,0.551054,0.0185462,-0.93528,89.9736,0,7,39862.9,39380
14.8,0,120.026,23.5,6246.3,0.551095,0.0177759,-0.977021,89.9742,0,7,39844.8,39361.9
14.9,0,120.026,23.5,6245.2,0.551138,0.0169983,-1.01688,89.9747,0,7,39826.8,39343.8
15,0,120.026,23.5,6244.07,0.551184,0.0162136,-1.05488,89.9753,0,7,39808.8,39325.7
15.1,0,120.026,23.5,6242.93,0.551232,0.0154217,-1.09101,89.9758,0,7,39790.7,39307.6
15.2,0,120.026,23.5,6241.78,0.551283,0.0146226,-1.12529,89.9763,0,7,39772.7,39289.5
15.3,0,120.026,23.5,6240.6,0.551335,0.0138164,-1.15774,89.9769,0,7,39754.6,39271.4
15.4,0,120.027,23.5,6239.41,0.55139,0.0130029,-1.18836,89.9774,0,7,39736.6,39253.3
15.5,0,120.027,23.5,6238.21,0.551447,0.012182,-1.21717,89.9779,0,7,39718.5,39235.2
15.6,0,120.027,23.5,6236.99,0.551506,0.0113538,-1.24419,89.9784,0,7,39700.5,39217.1
15.7,0,120.027,23.5,6235.76,0.551567,0.0105181,-1.26944,89.9789,0,7,39682.4,39199
15.8,0,120.027,23.5,6234.51,0.55163,0.00967472,-1.29292,89.9795,0,7,39664.3,39180.9
15.9,0,120.028,23.5,6233.25,0.551696,0.00882362,-1.31466,89.98,0,7,39646.3,39162.8
16,0,120.028,23.5,6231.98,0.551763,0.00796466,-1.33469,89.9805,0,7,39628.2,39144.7
16.1,0,120.028,23.5,6230.69,0.551831,0.00709774,-1.35302,89.981,0,7,39610.1,39126.6
16.2,0,120.028,23.5,6229.4,0.551902,0.00622272,-1.36967,89.9815,0,7,39592.1,39108.5
16.3,0,120.028,23.5,6228.09,0.551974,0.0053395,-1.38467,89.982,0,7,39574,39090.4
16.4,0,120.028,23.5,6226.77,0.552048,0.00444797,-1.39804,89.9825,0,7,39555.9,39072.3
16.5,0,120.029,23.5,6225.45,0.552124,0.00354802,-1.4098,89.983,0,7,39537.8,39054.2
16.6,0,120.029,23.5,6224.11,0.552201,0.00263956,-1.41999,89.9835,0,7,39519.8,39036.1
16.7,0,120.029,23.5,6222.77,0.55228,0.00172251,-1.42862,89.9839,0,7,39501.7,39018
16.8,0,120.029,23.5,6221.42,0.55236,0.000796786,-1.43573,89.9844,0,7,39483.6,38999.9
16.9,0,120.029,23.5,6220.06,0.552441,-0.000137671,-1.44135,89.9849,0,7,39465.5,38981.8
